0.000000 	 6.816605 
0.100000 	 6.815260 
0.200000 	 6.811265 
0.300000 	 6.804644 
0.400000 	 6.795411 
0.500000 	 6.783578 
0.600000 	 6.769151 
0.700000 	 6.752126 
0.800000 	 6.732503 
0.900000 	 6.710273 
1.000000 	 6.685440 
1.100000 	 6.658015 
1.200000 	 6.628023 
1.300000 	 6.595496 
1.400000 	 6.560475 
1.500000 	 6.522999 
1.600000 	 6.483111 
1.700000 	 6.440852 
1.800000 	 6.396266 
1.900000 	 6.349398 
2.000000 	 6.300293 
2.100000 	 6.249000 
2.200000 	 6.195568 
2.300000 	 6.140050 
2.400000 	 6.082500 
2.500000 	 6.022974 
2.600000 	 5.961530 
2.700000 	 5.898227 
2.800000 	 5.833129 
2.900000 	 5.766298 
3.000000 	 5.697799 
3.100000 	 5.627700 
3.200000 	 5.556070 
3.300000 	 5.482978 
3.400000 	 5.408496 
3.500000 	 5.332699 
3.600000 	 5.255659 
3.700000 	 5.177454 
3.800000 	 5.098161 
3.900000 	 5.017857 
4.000000 	 4.936623 
4.100000 	 4.854540 
4.200000 	 4.771688 
4.300000 	 4.688152 
4.400000 	 4.604013 
4.500000 	 4.519356 
4.600000 	 4.434267 
4.700000 	 4.348830 
4.800000 	 4.263131 
4.900000 	 4.177257 
5.000000 	 4.091294 
5.100000 	 4.005329 
5.200000 	 3.919448 
5.300000 	 3.833738 
5.400000 	 3.748285 
5.500000 	 3.663176 
5.600000 	 3.578495 
5.700000 	 3.494329 
5.800000 	 3.410761 
5.900000 	 3.327875 
6.000000 	 3.245753 
6.100000 	 3.164479 
6.200000 	 3.084131 
6.300000 	 3.004791 
6.400000 	 2.926536 
6.500000 	 2.849443 
6.600000 	 2.773589 
6.700000 	 2.699048 
6.800000 	 2.625893 
6.900000 	 2.554195 
7.000000 	 2.484024 
7.100000 	 2.415449 
7.200000 	 2.348537 
7.300000 	 2.283352 
7.400000 	 2.219958 
7.500000 	 2.158418 
7.600000 	 2.098790 
7.700000 	 2.041132 
7.800000 	 1.985502 
7.900000 	 1.931953 
8.000000 	 1.880537 
8.100000 	 1.831305 
8.200000 	 1.784304 
8.300000 	 1.739579 
8.400000 	 1.697174 
8.500000 	 1.657131 
8.600000 	 1.619486 
8.700000 	 1.584277 
8.800000 	 1.551536 
8.900000 	 1.521295 
9.000000 	 1.493580 
9.100000 	 1.468418 
9.200000 	 1.445830 
9.300000 	 1.425837 
9.400000 	 1.408455 
9.500000 	 1.393705 
9.600000 	 1.381606 
9.700000 	 1.372182 
9.800000 	 1.365455 
9.900000 	 1.361415 
10.000000 	 1.360047 
